--_BeginData_
SIM|Bancaire|100000.000|100000.000|0E-16
NUS|unique|100000.000|100000.000|0E-16
SIM|Global|110000.000|110000.000|0E-16
NUS|euqinu|100000.000|100000.000|0E-16
NTU|eGo|100000.000|100000.000|0E-16
SIM|No mistake|100000.000|100000.000|0E-16
NTU|Finns|100000.000|100000.000|0E-16
SMU|Ichimoku |100000.000|100000.000|0E-16
NUS|bullish|100000.000|100000.000|0E-16
NTU|PK|100000.000|100000.000|0E-16
NTU|Tag Team|100000.000|100000.000|0E-16
SMU|Henry Jensen|100000.000|100000.000|0E-16
NUS|Aqua|100000.000|100000.000|0E-16
NTU|Big Money|110000.000|110000.000|0E-16
NTU|Stocky|110000.000|110000.000|0E-16
NTU|noob|100000.000|100000.000|0E-16
SMU|The Panthers|100000.000|100000.000|0E-16
SMU|Eve|100000.000|100000.000|0E-16
NTU|Like a boss|100000.000|100000.000|0E-16
SMU|lylz|100000.000|100000.000|0E-16
NTU|Team Liquid|100000.000|100000.000|0E-16
NP|Pai|100000.000|100000.000|0E-16
RP|Synergy|100000.000|100000.000|0E-16
NTU|Smokers|100000.000|100000.000|0E-16
SMU|Prop Cap|100000.000|100000.000|0E-16
NTU|Miranda Partners|100000.000|100000.000|0E-16
SMU|MPPW|100000.000|100000.000|0E-16
NUS|TYL|100000.000|100000.000|0E-16
NUS|Sure HUAT Fund|100000.000|100000.000|0E-16
NTU|The duoist|100000.000|100000.000|0E-16
SMU|Terra Cotta Warriors|100000.000|100000.000|0E-16
SMU|Soi Tiger|100000.000|100000.000|0E-16
SMU|Can I Haz Cheeseburgers?|100000.000|100000.000|0E-16
SMU|exs|100000.000|100000.000|0E-16
NTU|Green Jewel|100000.000|100000.000|0E-16
NUS|Team Thinkers|100000.000|100000.000|0E-16
NTU|AlphaBeta|100000.000|100000.000|0E-16
NUS|MegaMoney|100000.000|100000.000|0E-16
NTU|Wetrade|100000.000|100000.000|0E-16
NUS|Z|100000.000|100000.000|0E-16
SIM|Duo|100000.000|100000.000|0E-16
NTU|IS|100000.000|100000.000|0E-16
NTU|BIGBROTHER|100000.000|100000.000|0E-16
SMU|ying yang traders|100000.000|100000.000|0E-16
NTU|BLN|80000.000|80000.000|0E-16
SMU|Pancakes|100000.000|100000.000|0E-16
SMU|Money for the honey|80000.000|80000.000|0E-16
SIM|77|80000.000|80000.000|0E-16
SMU|The Monkeys|80000.000|80000.000|0E-16
NTU|G2|100000.000|100000.000|0E-16
NTU|Riching|100000.000|100000.000|0E-16
SIM|Bullish Bear|100000.000|100000.000|0E-16
NUS|Momentum|100000.000|100000.000|0E-16
NTU|WKE|100000.000|100000.000|0E-16
NTU|Power Sales|100000.000|100000.000|0E-16
SMU|A+|100000.000|100000.000|0E-16
NTU|Team Awesome|110000.000|110000.000|0E-16
NTU|Lucky|100000.000|100000.000|0E-16
RP|Spasms|100000.000|100000.000|0E-16
NTU|Markov|100000.000|100000.000|0E-16
SMU|Ocean's 4|80000.000|80000.000|0E-16
SMU|The Cash-Cows|80000.000|80000.000|0E-16
RP|nyancat|80000.000|80000.000|0E-16
NUS|HUAT AH!|80000.000|80000.000|0E-16
NUS|X-men|90000.000|90000.000|0E-16
NTU|Alibaba|80000.000|80000.000|0E-16
NTU|La Carte|80000.000|80000.000|0E-16
TP|Calculo|80000.000|80000.000|0E-16
NTU|Boogie|80000.000|80000.000|0E-16
NTU|propizio|80000.000|80000.000|0E-16
